ODSEW-ShBeI-t1uDwd-hSRGPd href,ODSEW-ShBeI-t1uDwd-HiaYvf src,user_name,guide_status,num_reviews,ODSEW-ShBeI-z5C9Gb-icon src,ODSEW-ShBeI-fI6EEc src,ODSEW-ShBeI-fI6EEc src 2,unknown,uknown2,ODSEW-ShBeI-fI6EEc src 5,how_long_ago,ODSEW-ShBeI-jfdpUb,written_review,ODSEW-ShBeI-Sc2xXc-icon src,ODSEW-ShBeI-KFwaDe-V67aGc,ODSEW-ShBeI-Sc2xXc-icon src 2,ODSEW-ShBeI-KFwaDe-V67aGc 2
https://www.google.com/maps/contrib/104354135857893192397/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GhN88zz8l2nv8xs_9EoeptMMOMfYSkPN6z1yofl=w36-h36-p-c0x00000000-rp-mo-br100,Aleksandr Titov,Local Guide,15 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"(Translated by Google) Despite the fact that this was a “Super Burger” size was slightly smaller than average, otherwise a good burger, everything was as it should - an excellent cutlet, cheese, tomato, greens, nothing more. …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/111652370621361806220/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gi7mK6qPG6FdJ2CnpaRJvdYF8MrlYROTnrvFP036d0=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Anabella Zuluaga,Local Guide,・93 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,(Translated by Google) It is a nice place to go with children. The attention is fast and the food is good and at a good price. …,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/117654105556387610282/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJzVKHlLkNNWMtN9Bn-U-bXxyuaoGOwV9kXfMi9O=w36-h36-p-c0x00000000-rp-mo-br100,조상흠,Local Guide,1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,"(Translated by Google) The server is very unfriendly. I repeat the words that I did like parrots without any explanation in a stunning look. I do not want to change my order again. I did not give you a soda cup, so I got to talk again. It's …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/111981844856987011030/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgniVEYMvVM0CqNPXNzaMoE7snSERTohABfs_rqNo8=w36-h36-p-c0x00000000-rp-mo-ba5-br100,Philippe Molson,Local Guide,・98 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"(Translated by Google) Small burgers at a great price

(Original)
Petit burgers a grand prix",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/112362029844979975956/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJx6yOrbVxgSkFQ8KAfS_1tZW-twB2vGxrde01pa=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Lucia Lucero,Local Guide,・142 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,"(Translated by Google) Delicious burgers and very special attention

(Original) …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/105425649514814718625/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GhBSMHlJjh6PRPrCYPwSl0AsILJ2dntUFuDHPRm4O0=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Kate Jwa,Local Guide,・110 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,"(Translated by Google) I think it's better than yum and in and out !!

(Original)
쉑쉑과 인앤아웃보다 맛있다고 생각함!!",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/115390814729004585202/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJyehkZGOODnauI-LWxXXDHAe3xL8s6mOAHmp2Xq=w36-h36-p-c0x00000000-rp-mo-br100,Armando Reza soto,Local Guide,1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,"(Translated by Google) Good restore

(Original)
Buen restauran",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/114609653478877815408/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJxiLeT-Jpkomw-7em5jbwaNdtmQGwMWmFgugCI=w36-h36-p-c0x00000000-rp-mo-ba2-br100,Suyapa Aguilar,Local Guide,・21 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,"(Translated by Google) Delicious burgers excellent service

(Original) …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/108517116900056753467/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gg5XlukG1nBNq67_yem0svO2XBuVJ9M33tEPiqnvg=w36-h36-p-c0x00000000-rp-mo-ba3-br100,ManduTheCat,Local Guide,・43 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,"(Translated by Google) Expensive but no regrets

(Original)
비싸지만 후회안함",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/111646792197994434667/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Giv8Ht_O0JhnaHZo-bFBvPT12uWwvCnium8pRrauHA=w36-h36-p-c0x00000000-rp-mo-br100,nuree jun,Local Guide,10 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"(Translated by Google) goooood

(Original)
Gooood",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/103605218046481010200/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgoGBbNKu-6Xnxlam8FN5KvMRJ5r_5FYgBEcREj=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Alvaro Rozo Varon,Local Guide,・42 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,"(Translated by Google) Delicious burgers !!

(Original)
Deliciosas hamburguesas!!",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/113882550813938849964/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gh0FgElT_UlqQ2aBLU0wgAPdD2IWoXHJthNOqO85A=w36-h36-p-c0x00000000-rp-mo-br100,Juan Diaz,Local Guide,11 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/111395966639289445523/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJzrU0h0E74r_ZiqkH_916llVa_rgUldQ6nRETvRIA=w36-h36-p-c0x00000000-rp-mo-br100,Avishi Phadke,,,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/109258847492713327694/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgFxi7nivBUi_uY5M9RJl_6s0KFzdGloEIchUt1=w36-h36-p-c0x00000000-rp-mo-br100,stuandjan,Local Guide,46 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/111780174309863120573/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GieDLBgRguAoJc-eh_pflLT3OALvb_vPjN10SHOfSw=w36-h36-p-c0x00000000-rp-mo-ba5-br100,Luke Rankin,Local Guide,・15 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/114015345422765159142/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjJBVSiglX2bd6FsxDfy2yZ7XfMStY8RD0SnXMB=w36-h36-p-c0x00000000-rp-mo-br100,Cameron Davis,,,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/104725387888628971355/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gg7PUz5Cy-nExgMjhRaP-7P3tXbIvFBU2yB3O6G3A=w36-h36-p-c0x00000000-rp-mo-br100,Sajjad Moradi,Local Guide,5 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,,,,,
https://www.google.com/maps/contrib/111059420227093152353/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Ggyz3vIzOtWMKsFMDwyllg8Y7p_W5zkiX7qYI9gLfM=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Yong Choi,Local Guide,・23 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,11 months ago,New,,,,,
https://www.google.com/maps/contrib/114609556198194720213/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiaKKuFc2dFGY_Wl0PD0SUTzTJOIDy0IzAqi0qeSMY=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Stanley,Local Guide,・78 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,,,,,
https://www.google.com/maps/contrib/114522218327127021739/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJx-Ysg8sMTnpwvwoeZe7FrZ19og4KkGtdjCADtc=w36-h36-p-c0x00000000-rp-mo-br100,Abhishek A,,,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/109366149719454356306/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GhmgQDGBn0waAwtdusj_DDYHUiyV2-Owlf-iYbduA=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Shawn Hamby,Local Guide,・8 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,,,,,
https://www.google.com/maps/contrib/104315382920324132406/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GifvT6jVq2z14oVDNqYWD4pCK6gqTCwlktYeVJV=w36-h36-p-c0x00000000-rp-mo-ba2-br100,Eric Santana,Local Guide,・15 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/116098485063586473421/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GhWK9LpDCqn-ObOw781KdY1b0u3PR4MW0St5zv97A=w36-h36-p-c0x00000000-rp-mo-br100,tony kuo,Local Guide,2 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/106272825292299293835/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgFebHmOQ6PrMm-7UTQqWJMUQJAPyAZhKPMpfrYJxk=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Ray Park,Local Guide,・1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,,,,,
https://www.google.com/maps/contrib/108537636703104454414/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gi6BtuM7y-EpWXcCwJ_rLNJ1-KqDDDCezlDJNCAtjQ=w36-h36-p-c0x00000000-rp-mo-br100,Aziz Mamatov (A.R.K.S),Local Guide,1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/118334223222315873855/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJwCFnkxysxshSHt_0KQqxZx0e3jD29fgUpve7g2=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Wan Kim,Local Guide,・6 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/101292127005981438931/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJzxUrIhCg0HPlJtRK5RpTkzhoO7hjc6JR4L9JUxSy4=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Mohsin Riaz,Local Guide,・11 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,10 months ago,New,,,,,
https://www.google.com/maps/contrib/112615183460109179949/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJzg9M6baBUd9Jyicqspl959envhNFD5xmesIw9tGg=w36-h36-p-c0x00000000-rp-mo-br100,Yong-Gak Kim,Local Guide,1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/113010773714170942158/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjNZlJE0GEF2hin0MluwxMMbRvsc_bcow1AM7vLIw=w36-h36-p-c0x00000000-rp-mo-ba2-br100,Daddyof4dateal,Local Guide,・30 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/111827976274296345667/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgBj4-ww9qSooHEMa89sK2LBhKP9aRAnxrL9emXFtM=w36-h36-p-c0x00000000-rp-mo-br100,Johnny Randazzo,Local Guide,7 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,5 months ago,New,,,,,
https://www.google.com/maps/contrib/101275410021785495148/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjL1ZYumt1CcWqAUrVdiQa74E6ud3Gjz8CHSEUQUA=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Sonny Cruz (sonhaze),Local Guide,・1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
https://www.google.com/maps/contrib/103483786882268433946/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJytqDOTc15miv2wyGkXMhsTkUALU9lV1fx_B7ef=w36-h36-p-c0x00000000-rp-mo-br100,Stacey Davis,Local Guide,3 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,,,,,
